file_name,file_hash,s3_path,db_file_size,error
"assets/automotive/svg/car-makes/genesis.svg","fc981a39528c25cab277051c1173c923f72a17185b213ef341908dfc79c8140e","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/f8cbb757e7e11ae2117f8233ba3e49ab4f2d5a1ea12757c5f8bd42fdc5feb563_assets/automotive/svg/car-makes/genesis.svg","5472","NOT_FOUND"
"assets/automotive/svg/car-makes/geo.svg","d1b33d941bc4f7202531b5dfdf4800d809bcc38ae72d9a0fd0adede6f5c9bfef","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/89ecbd8749bb9354aa715834b17afa1fe387b2bfaec7342c0863501a45083ce0_assets/automotive/svg/car-makes/geo.svg","2880","NOT_FOUND"
"assets/automotive/svg/car-makes/gmc.svg","2890606ff064300c0332315e62d29ef63fc95c0ae4db128b52ad0c2e0c6b9ada","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/6856cd9b6aa25a8536a10c08ea0059f60463d38db30c8ca917f31f3b1dcc0855_assets/automotive/svg/car-makes/gmc.svg","958","NOT_FOUND"
"assets/automotive/svg/car-makes/honda.svg","0fef3262388f8b66e26994479a53eede6931235398efa1d7e66e307d862bb9a4","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/f85f7ba4977c3bdbd1967e6b03e398909f4eeff182d61cc767f0f6451b7c20b1_assets/automotive/svg/car-makes/honda.svg","1783","NOT_FOUND"
"assets/automotive/svg/car-makes/hummer.svg","4d6cce50f8c702df92a9e473cdbd686140642b00ceaade3b64e4b5b9c78a95d1","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/d511439cc7b016a564513dddcbf439bc168ccca3f9f1461f5f8bafcfbb0206c9_assets/automotive/svg/car-makes/hummer.svg","1466","NOT_FOUND"
"assets/automotive/svg/car-makes/hyundai.svg","efbb2ecf5ccea67ed8b8cc5df4fd24d5f6af83e2fd85b21aa7e12a18740b64b3","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/7bc0a6fcefd12a021511ac08b9f9d70c75f34ffc1165905057707f8a9a9cadf2_assets/automotive/svg/car-makes/hyundai.svg","2283","NOT_FOUND"
"assets/automotive/svg/car-makes/infiniti.svg","edac110c1f5bbe322e40c93e851dfd67a3d248a209a2099097e1658993671d4e","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/df039363ebcf796554ffe8412722f6a58da6a70c2307b0bf8674b40a33b3f5fe_assets/automotive/svg/car-makes/infiniti.svg","835","NOT_FOUND"
"assets/automotive/svg/car-makes/isuzu.svg","94192a079a05454351310c512e7e8975cddc6abf11d17c90949da7ce02a5aed6","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/4acd99d6e81335475989659e17b4f976e703c0934941a5b829d588c9175b493b_assets/automotive/svg/car-makes/isuzu.svg","1026","NOT_FOUND"
"assets/automotive/svg/car-makes/jaguar-alt.svg","02923777b5edd7f1de2017499430b2e8ab65b09d5fbea862a45143ea5a276b53","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/2c8662b8a8b6519f8d3959acfe56d9f2ba57d8ecacd206eda214b51e2b10c7be_assets/automotive/svg/car-makes/jaguar-alt.svg","3471","NOT_FOUND"
"assets/automotive/svg/car-makes/jaguar.svg","6c824bea4fd66127853b0c7e8f05fb9d919293286bcda98f97e1fb88f18deb82","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/0a1a1d00c70f0af3eb0a38a3d7bbbe588c5e27df2735ca8e4828e31c767187ab_assets/automotive/svg/car-makes/jaguar.svg","1237","NOT_FOUND"
